datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,T_lag1,T_lag3,T_lag6,T_lag24,RH_lag1,RH_lag3,RH_lag6,RH_lag24,AH_lag1,AH_lag3,AH_lag6,AH_lag24,C6H6(GT)_lag1,C6H6(GT)_lag3,C6H6(GT)_lag6,C6H6(GT)_lag24,C6H6(GT)_rollmean_3,C6H6(GT)_rollmean_24,CO(GT)_lag1,CO(GT)_lag3,CO(GT)_lag6,CO(GT)_lag24,CO(GT)_rollmean_3,CO(GT)_rollmean_24
2004-04-27 03:00:00,0.5,842.0,41.0,1.5,545.0,26.5,1423.0,40.5,1224.0,424.0,15.2,45.8,0.7864,3,1,4,15.6,15.4,17.3,14.0,43.4,43.0,38.8,44.3,0.7651,0.7482,0.7596,0.7038,1.6,2.2,6.7,0.8,1.6000000000000094,5.758333333333333,0.5,0.8,1.6,0.3,0.5666666666666639,1.45
2004-04-27 04:00:00,0.6,909.0,41.0,2.5,617.0,34.0,1236.0,49.0,1302.0,558.0,14.7,49.9,0.828,4,1,4,15.2,15.7,16.4,14.1,45.8,42.5,40.8,43.0,0.7864,0.7539,0.7542,0.689,1.5,1.7,5.3,0.6,1.866666666666676,5.8374999999999995,0.5,0.7,1.5,0.4,0.5333333333333306,1.4583333333333333
2004-04-27 05:00:00,0.7,930.0,38.0,3.3,670.0,58.0,1143.0,68.0,1339.0,746.0,15.5,47.3,0.8282,5,1,4,14.7,15.6,16.0,13.9,49.9,43.4,41.4,43.9,0.828,0.7651,0.7487,0.6923,2.5,1.6,4.0,1.2,2.433333333333343,5.925,0.6,0.5,1.2,0.4,0.5999999999999971,1.4708333333333332
2004-04-27 06:00:00,1.4,1120.0,111.0,8.9,935.0,112.0,843.0,76.0,1593.0,1126.0,14.4,53.1,0.8677,6,1,4,15.5,15.2,15.4,14.0,47.3,45.8,43.0,43.8,0.8282,0.7864,0.7482,0.6959,3.3,1.5,2.2,3.4,4.900000000000009,6.154166666666668,0.7,0.5,0.8,0.8,0.8999999999999971,1.4958333333333333
2004-04-27 07:00:00,4.1,1518.0,584.0,23.4,1389.0,314.0,589.0,122.0,2101.0,1703.0,15.9,48.5,0.8704,7,1,4,14.4,14.7,15.7,14.4,53.1,49.9,42.5,43.6,0.8677,0.828,0.7539,0.7113,8.9,2.5,1.7,7.5,11.866666666666674,6.816666666666667,1.4,0.6,0.7,1.9,2.0666666666666633,1.5874999999999997
2004-04-27 08:00:00,4.6,1461.0,633.0,23.8,1398.0,240.0,630.0,129.0,2050.0,1628.0,18.1,40.3,0.8294,8,1,4,15.9,15.5,15.6,15.0,48.5,47.3,43.4,41.7,0.8704,0.8282,0.7651,0.7093,23.4,3.3,1.6,8.9,18.70000000000001,7.4375,4.1,0.7,0.5,2.1,3.3666666666666636,1.6916666666666667
2004-04-27 09:00:00,1.9,1075.0,145.0,7.9,896.0,128.0,938.0,94.0,1487.0,936.0,19.6,35.9,0.81,9,1,4,18.1,14.4,15.2,16.3,40.3,53.1,45.8,38.4,0.8294,0.8677,0.7864,0.7052,23.8,8.9,1.5,5.3,18.366666666666678,7.545833333333333,4.6,1.4,0.5,1.4,3.53333333333333,1.7124999999999997
2004-04-27 10:00:00,1.9,1061.0,155.0,8.2,908.0,141.0,968.0,99.0,1455.0,890.0,22.8,29.1,0.796,10,1,4,19.6,15.9,14.7,18.3,35.9,48.5,49.9,32.3,0.81,0.8704,0.828,0.676,7.9,23.4,2.5,5.4,13.30000000000001,7.662499999999999,1.9,4.1,0.6,1.4,2.799999999999997,1.7333333333333332
2004-04-27 11:00:00,1.7,1066.0,128.0,8.8,931.0,118.0,979.0,81.0,1474.0,757.0,24.8,25.3,0.7793,11,1,4,22.8,18.1,15.5,18.8,29.1,40.3,47.3,31.7,0.796,0.8294,0.8282,0.6821,8.2,23.8,3.3,5.2,8.30000000000001,7.8125,1.9,4.6,0.7,1.3,1.8333333333333304,1.75
2004-04-27 12:00:00,2.4,1179.0,255.0,14.6,1137.0,132.0,829.0,87.0,1651.0,949.0,27.2,22.0,0.7785,12,1,4,24.8,19.6,14.4,19.6,25.3,35.9,53.1,30.9,0.7793,0.81,0.8677,0.6968,8.8,7.9,8.9,6.6,10.533333333333344,8.145833333333334,1.7,1.9,1.4,1.5,1.9999999999999971,1.7874999999999999
2004-04-27 13:00:00,3.0,1251.0,411.0,18.0,1238.0,150.0,773.0,107.0,1779.0,1109.0,28.2,20.4,0.7677,13,1,4,27.2,22.8,15.9,20.2,22.0,29.1,48.5,30.7,0.7785,0.796,0.8704,0.7176,14.6,8.2,23.4,6.9,13.80000000000001,8.608333333333333,2.4,1.9,4.1,1.6,2.3666666666666636,1.8458333333333332
2004-04-27 14:00:00,2.0,1120.0,173.0,12.0,1048.0,121.0,898.0,95.0,1560.0,870.0,25.4,24.2,0.7733,14,1,4,28.2,24.8,18.1,19.7,20.4,25.3,40.3,32.5,0.7677,0.7793,0.8294,0.7396,18.0,8.8,23.8,5.4,14.866666666666676,8.883333333333333,3.0,1.7,4.6,1.3,2.4666666666666637,1.875
2004-04-27 15:00:00,2.7,1187.0,277.0,14.8,1142.0,149.0,840.0,110.0,1651.0,1011.0,25.7,23.8,0.7737,15,1,4,25.4,27.2,19.6,20.7,24.2,22.0,35.9,31.6,0.7733,0.7785,0.81,0.7602,12.0,14.6,7.9,6.0,14.933333333333342,9.25,2.0,2.4,1.9,1.4,2.5666666666666633,1.9291666666666665
2004-04-27 16:00:00,2.2,1145.0,259.0,12.5,1066.0,120.0,903.0,99.0,1592.0,885.0,27.2,22.1,0.7811,16,1,4,25.7,28.2,22.8,20.0,23.8,20.4,29.1,32.7,0.7737,0.7677,0.796,0.7545,14.8,18.0,8.2,6.4,13.100000000000009,9.504166666666666,2.7,3.0,1.9,1.5,2.299999999999997,1.958333333333333
2004-04-27 17:00:00,2.9,1215.0,274.0,15.5,1164.0,155.0,817.0,113.0,1689.0,1015.0,27.0,22.3,0.786,17,1,4,27.2,25.4,24.8,18.6,22.1,24.2,25.3,35.4,0.7811,0.7733,0.7793,0.7535,12.5,12.0,8.8,10.7,14.266666666666675,9.704166666666667,2.2,2.0,1.7,2.2,2.599999999999997,1.9874999999999998
2004-04-27 18:00:00,3.4,1317.0,377.0,17.7,1231.0,172.0,766.0,127.0,1798.0,1155.0,24.5,27.8,0.8433,18,1,4,27.0,25.7,27.2,18.3,22.3,23.8,22.0,35.9,0.786,0.7737,0.7785,0.7501,15.5,14.8,14.6,13.9,15.233333333333343,9.862499999999999,2.9,2.7,2.4,3.2,2.8333333333333304,1.9958333333333333
2004-04-27 19:00:00,3.9,1388.0,457.0,21.6,1341.0,177.0,702.0,131.0,1955.0,1315.0,23.7,30.2,0.8718,19,1,4,24.5,27.2,28.2,17.8,27.8,22.1,20.4,37.5,0.8433,0.7811,0.7677,0.7568,17.7,12.5,18.0,12.5,18.266666666666676,10.241666666666667,3.4,2.2,3.0,3.0,3.399999999999997,2.033333333333333
2004-04-27 20:00:00,3.6,1295.0,555.0,18.9,1266.0,181.0,716.0,137.0,1849.0,1359.0,21.5,34.5,0.8746,20,1,4,23.7,27.0,25.4,17.3,30.2,22.3,24.2,38.8,0.8718,0.786,0.7733,0.7584,21.6,15.5,12.0,9.3,19.40000000000001,10.641666666666667,3.9,2.9,2.0,2.6,3.6333333333333298,2.0749999999999997
2004-04-27 21:00:00,2.5,1153.0,279.0,12.5,1066.0,135.0,811.0,122.0,1651.0,1194.0,19.9,37.8,0.8675,21,1,4,21.5,24.5,25.7,17.3,34.5,27.8,23.8,38.8,0.8746,0.8433,0.7737,0.7596,18.9,17.7,14.8,6.7,17.666666666666675,10.883333333333333,3.6,3.4,2.7,1.6,3.3333333333333304,2.1125000000000003
2004-04-27 22:00:00,1.8,1078.0,137.0,8.8,932.0,99.0,905.0,100.0,1511.0,951.0,18.9,40.6,0.8771,22,1,4,19.9,23.7,27.2,16.4,37.8,30.2,22.1,40.8,0.8675,0.8718,0.7811,0.7542,12.5,21.6,12.5,5.3,13.400000000000011,11.029166666666667,2.5,3.9,2.2,1.5,2.63333333333333,2.125
2004-04-27 23:00:00,2.0,1133.0,203.0,10.9,1012.0,111.0,806.0,108.0,1608.0,1054.0,17.9,43.5,0.884,23,1,4,18.9,21.5,27.0,16.0,40.6,34.5,22.3,41.4,0.8771,0.8746,0.786,0.7487,8.8,18.9,15.5,4.0,10.733333333333343,11.316666666666668,1.8,3.6,2.9,1.2,2.099999999999997,2.158333333333333
2004-04-28 00:00:00,1.3,1055.0,101.0,8.0,899.0,72.0,880.0,83.0,1504.0,980.0,17.4,46.3,0.9112,0,2,4,17.9,19.9,24.5,15.4,43.5,37.8,27.8,43.0,0.884,0.8675,0.8433,0.7482,10.9,12.5,17.7,2.2,9.233333333333343,11.558333333333335,2.0,2.5,3.4,0.8,1.6999999999999968,2.1791666666666667
2004-04-28 01:00:00,1.0,953.0,86.0,4.4,735.0,54.0,999.0,74.0,1396.0,898.0,18.1,44.7,0.9186,1,2,4,17.4,18.9,23.7,15.7,46.3,40.6,30.2,42.5,0.9112,0.8771,0.8718,0.7539,8.0,8.8,21.6,1.7,7.766666666666676,11.670833333333333,1.3,1.8,3.9,0.7,1.4333333333333302,2.1916666666666664
2004-04-28 02:00:00,0.6,892.0,51.0,2.8,639.0,41.0,1139.0,64.0,1359.0,803.0,16.5,50.1,0.9331,2,2,4,18.1,17.9,21.5,15.6,44.7,43.5,34.5,43.4,0.9186,0.884,0.8746,0.7651,4.4,10.9,18.9,1.6,5.066666666666676,11.720833333333333,1.0,2.0,3.6,0.5,0.9666666666666637,2.1958333333333333
2004-04-28 03:00:00,0.6,895.0,47.0,2.7,632.0,32.5,1167.0,52.0,1347.0,684.0,14.2,56.9,0.9141,3,2,4,16.5,17.4,19.9,15.2,50.1,46.3,37.8,45.8,0.9331,0.9112,0.8675,0.7864,2.8,8.0,12.5,1.5,3.3000000000000096,11.770833333333334,0.6,1.3,2.5,0.5,0.7333333333333303,2.1999999999999997
2004-04-28 04:00:00,0.6,859.0,35.0,2.2,602.0,24.0,1209.0,40.0,1321.0,644.0,14.7,56.2,0.9341,4,2,4,14.2,18.1,18.9,14.7,56.9,44.7,40.6,49.9,0.9141,0.9186,0.8771,0.828,2.7,4.4,8.8,2.5,2.566666666666676,11.758333333333333,0.6,1.0,1.8,0.6,0.6,2.1999999999999997
2004-04-28 05:00:00,0.5,856.0,33.0,2.5,619.0,29.0,1191.0,39.0,1345.0,677.0,16.3,52.8,0.9722,5,2,4,14.7,16.5,17.9,15.5,56.2,50.1,43.5,47.3,0.9341,0.9331,0.884,0.8282,2.2,2.8,10.9,3.3,2.466666666666676,11.725,0.6,0.6,2.0,0.7,0.5666666666666637,2.191666666666667
2004-04-28 06:00:00,1.1,1030.0,95.0,7.5,880.0,76.0,892.0,69.0,1539.0,996.0,13.9,60.7,0.9597,6,2,4,16.3,14.2,17.4,14.4,52.8,56.9,46.3,53.1,0.9722,0.9141,0.9112,0.8677,2.5,2.7,8.0,8.9,4.066666666666676,11.666666666666666,0.5,0.6,1.3,1.4,0.7333333333333304,2.1791666666666667
2004-04-28 07:00:00,5.5,1689.0,754.0,30.4,1560.0,321.0,529.0,104.0,2396.0,1736.0,15.0,58.3,0.9876,7,2,4,13.9,14.7,18.1,15.9,60.7,56.2,44.7,48.5,0.9597,0.9341,0.9186,0.8704,7.5,2.2,4.4,23.4,13.466666666666676,11.958333333333334,1.1,0.6,1.0,4.1,2.3666666666666636,2.2375000000000003
2004-04-28 08:00:00,4.2,1486.0,588.0,22.0,1351.0,274.0,571.0,100.0,2112.0,1692.0,16.1,54.8,0.996,8,2,4,15.0,16.3,16.5,18.1,58.3,52.8,50.1,40.3,0.9876,0.9722,0.9331,0.8294,30.4,2.5,2.8,23.8,19.966666666666676,11.883333333333333,5.5,0.5,0.6,4.6,3.5999999999999965,2.220833333333333
2004-04-28 09:00:00,4.6,1592.0,658.0,24.7,1423.0,322.0,577.0,146.0,2155.0,2108.0,19.3,46.4,1.0248,9,2,4,16.1,13.9,14.2,19.6,54.8,60.7,56.9,35.9,0.996,0.9597,0.9141,0.81,22.0,7.5,2.7,7.9,25.700000000000006,12.583333333333334,4.2,1.1,0.6,1.9,4.766666666666663,2.3333333333333335
2004-04-28 10:00:00,3.4,1469.0,372.0,18.4,1252.0,255.0,692.0,155.0,1903.0,1807.0,24.2,33.8,1.0097,10,2,4,19.3,15.0,14.7,22.8,46.4,58.3,56.2,29.1,1.0248,0.9876,0.9341,0.796,24.7,30.4,2.2,8.2,21.700000000000006,13.008333333333333,4.6,5.5,0.6,1.9,4.066666666666664,2.395833333333333
2004-04-28 11:00:00,2.8,1364.0,386.0,16.8,1205.0,196.0,723.0,139.0,1850.0,1566.0,26.7,28.7,0.9895,11,2,4,24.2,16.1,16.3,24.8,33.8,54.8,52.8,25.3,1.0097,0.996,0.9722,0.7793,18.4,22.0,2.5,8.8,19.966666666666676,13.341666666666667,3.4,4.2,0.5,1.7,3.5999999999999965,2.441666666666667
2004-04-28 12:00:00,2.5,1285.0,333.0,14.2,1123.0,136.0,755.0,121.0,1741.0,1293.0,27.4,28.2,1.0098,12,2,4,26.7,19.3,13.9,27.2,28.7,46.4,60.7,22.0,0.9895,1.0248,0.9597,0.7785,16.8,24.7,7.5,14.6,16.46666666666668,13.324999999999998,2.8,4.6,1.1,2.4,2.899999999999997,2.4458333333333333
2004-04-28 13:00:00,2.4,1311.0,293.0,15.7,1170.0,119.0,748.0,108.0,1787.0,1219.0,28.1,26.9,1.0094,13,2,4,27.4,24.2,15.0,28.2,28.2,33.8,58.3,20.4,1.0098,1.0097,0.9876,0.7677,14.2,18.4,30.4,18.0,15.566666666666677,13.229166666666666,2.5,3.4,5.5,3.0,2.5666666666666633,2.4208333333333334
2004-04-28 14:00:00,3.2,1416.0,511.0,21.9,1348.0,169.0,684.0,126.0,1969.0,1330.0,27.7,26.5,0.9693,14,2,4,28.1,26.7,16.1,25.4,26.9,28.7,54.8,24.2,1.0094,0.9895,0.996,0.7733,15.7,16.8,22.0,12.0,17.266666666666676,13.641666666666666,2.4,2.8,4.2,2.0,2.699999999999997,2.470833333333333
2004-04-28 15:00:00,3.5,1387.0,559.0,20.8,1318.0,197.0,701.0,145.0,1890.0,1299.0,28.4,23.4,0.8935,15,2,4,27.7,27.4,19.3,25.7,26.5,28.2,46.4,23.8,0.9693,1.0098,1.0248,0.7737,21.9,14.2,24.7,14.8,19.466666666666672,13.891666666666667,3.2,2.5,4.6,2.7,3.03333333333333,2.5041666666666664
2004-04-28 16:00:00,2.9,1329.0,375.0,16.2,1185.0,140.0,768.0,121.0,1750.0,1111.0,28.4,26.0,0.9922,16,2,4,28.4,28.1,24.2,27.2,23.4,26.9,33.8,22.1,0.8935,1.0094,1.0097,0.7811,20.8,15.7,18.4,12.5,19.633333333333344,14.045833333333334,3.5,2.4,3.4,2.2,3.199999999999997,2.533333333333333
2004-04-28 17:00:00,3.6,1496.0,509.0,19.8,1292.0,178.0,680.0,145.0,1878.0,1300.0,27.3,30.0,1.0752,17,2,4,28.4,27.7,26.7,27.0,26.0,26.5,28.7,22.3,0.9922,0.9693,0.9895,0.786,16.2,21.9,16.8,15.5,18.93333333333334,14.225000000000001,2.9,3.2,2.8,2.9,3.3333333333333304,2.5624999999999996
2004-04-28 18:00:00,4.8,1676.0,790.0,28.9,1525.0,223.0,567.0,160.0,2226.0,1653.0,24.3,37.3,1.1199,18,2,4,27.3,28.4,27.4,24.5,30.0,23.4,28.2,27.8,1.0752,0.8935,1.0098,0.8433,19.8,20.8,14.2,17.7,21.633333333333344,14.691666666666665,3.6,3.5,2.5,3.4,3.7666666666666635,2.620833333333333
2004-04-28 19:00:00,5.4,1724.0,816.0,28.3,1510.0,222.0,562.0,155.0,2252.0,1716.0,23.1,42.2,1.1746,19,2,4,24.3,28.4,28.1,23.7,37.3,26.0,26.9,30.2,1.1199,0.9922,1.0094,0.8718,28.9,16.2,15.7,21.6,25.666666666666675,14.970833333333333,4.8,2.9,2.4,3.9,4.599999999999997,2.6833333333333336
2004-04-28 20:00:00,5.3,1642.0,804.0,24.9,1426.0,265.0,597.0,162.0,2117.0,1720.0,21.8,43.6,1.1226,20,2,4,23.1,27.3,27.7,21.5,42.2,30.0,26.5,34.5,1.1746,1.0752,0.9693,0.8746,28.3,19.8,21.9,18.9,27.366666666666674,15.220833333333331,5.4,3.6,3.2,3.6,5.166666666666663,2.7541666666666664
2004-04-28 21:00:00,2.7,1267.0,332.0,13.1,1088.0,151.0,764.0,129.0,1740.0,1339.0,19.8,46.8,1.0702,21,2,4,21.8,24.3,28.4,19.9,43.6,37.3,23.4,37.8,1.1226,1.1199,0.8935,0.8675,24.9,28.9,20.8,12.5,22.10000000000001,15.245833333333332,5.3,4.8,3.5,2.5,4.466666666666664,2.7624999999999997
2004-04-28 22:00:00,1.4,1146.0,156.0,8.6,923.0,79.0,845.0,96.0,1575.0,1166.0,19.6,49.8,1.1221,22,2,4,19.8,23.1,28.4,18.9,46.8,42.2,26.0,40.6,1.0702,1.1746,0.9922,0.8771,13.1,28.3,16.2,8.8,15.53333333333334,15.237500000000002,2.7,5.4,2.9,1.8,3.1333333333333306,2.7458333333333336
2004-04-28 23:00:00,1.6,1216.0,143.0,9.5,960.0,87.0,788.0,92.0,1662.0,1256.0,17.9,56.2,1.142,23,2,4,19.6,21.8,27.3,17.9,49.8,43.6,30.0,43.5,1.1221,1.1226,1.0752,0.884,8.6,24.9,19.8,10.9,10.40000000000001,15.179166666666665,1.4,5.3,3.6,2.0,1.899999999999997,2.7291666666666665
2004-04-29 00:00:00,1.5,1128.0,117.0,7.8,891.0,88.0,838.0,89.0,1574.0,1125.0,17.4,55.6,1.0963,0,3,4,17.9,19.8,24.3,17.4,56.2,46.8,37.3,46.3,1.142,1.0702,1.1199,0.9112,9.5,13.1,28.9,8.0,8.633333333333344,15.170833333333333,1.6,2.7,4.8,1.3,1.4999999999999971,2.7375000000000003
2004-04-29 01:00:00,1.0,1042.0,84.0,5.2,772.0,51.0,923.0,61.0,1495.0,968.0,16.8,59.5,1.1269,1,3,4,17.4,19.6,23.1,18.1,55.6,49.8,42.2,44.7,1.0963,1.1221,1.1746,0.9186,7.8,8.6,28.3,4.4,7.50000000000001,15.204166666666666,1.5,1.4,5.4,1.0,1.3666666666666636,2.7375000000000003
2004-04-29 02:00:00,0.6,926.0,60.0,2.8,639.0,34.0,1115.0,54.0,1409.0,814.0,15.9,60.1,1.0806,2,3,4,16.8,17.9,21.8,16.5,59.5,56.2,43.6,50.1,1.1269,1.142,1.1226,0.9331,5.2,9.5,24.9,2.8,5.266666666666676,15.204166666666666,1.0,1.6,5.3,0.6,1.0333333333333303,2.7374999999999994
2004-04-29 03:00:00,0.4,898.0,76.0,2.3,608.0,32.5,1154.0,49.0,1386.0,743.0,15.6,61.2,1.0784,3,3,4,15.9,17.4,19.8,14.2,60.1,55.6,46.8,56.9,1.0806,1.0963,1.0702,0.9141,2.8,7.8,13.1,2.7,3.4333333333333425,15.1875,0.6,1.5,2.7,0.6,0.6666666666666637,2.7291666666666665
2004-04-29 04:00:00,0.6,889.0,40.0,2.5,617.0,31.0,1168.0,44.0,1382.0,758.0,14.6,63.4,1.0446,4,3,4,15.6,16.8,19.6,14.7,61.2,59.5,49.8,56.2,1.0784,1.1269,1.1221,0.9341,2.3,5.2,8.6,2.2,2.5333333333333425,15.200000000000001,0.4,1.0,1.4,0.6,0.5333333333333304,2.729166666666666
2004-04-29 05:00:00,0.8,959.0,64.0,4.4,734.0,76.0,1038.0,57.0,1470.0,861.0,13.3,67.0,1.0203,5,3,4,14.6,15.9,17.9,16.3,63.4,60.1,56.2,52.8,1.0446,1.0806,1.142,0.9722,2.5,2.8,9.5,2.5,3.0666666666666758,15.279166666666669,0.6,0.6,1.6,0.5,0.5999999999999971,2.7416666666666667
2004-04-29 06:00:00,1.5,1097.0,148.0,9.4,956.0,139.0,827.0,68.0,1620.0,1047.0,12.9,66.5,0.9846,6,3,4,13.3,15.6,17.4,13.9,67.0,61.2,55.6,60.7,1.0203,1.0784,1.0963,0.9597,4.4,2.3,7.8,7.5,5.433333333333343,15.358333333333334,0.8,0.4,1.5,1.1,0.9666666666666637,2.7583333333333333
2004-04-29 07:00:00,4.9,1674.0,635.0,29.8,1547.0,293.0,539.0,95.0,2405.0,1665.0,14.8,61.3,1.0237,7,3,4,12.9,14.6,16.8,15.0,66.5,63.4,59.5,58.3,0.9846,1.0446,1.1269,0.9876,9.4,2.5,5.2,30.4,14.533333333333344,15.333333333333334,1.5,0.6,1.0,5.5,2.3999999999999972,2.733333333333333
2004-04-29 08:00:00,7.2,1771.0,1129.0,36.2,1690.0,368.0,461.0,125.0,2572.0,1982.0,16.1,56.5,1.0274,8,3,4,14.8,13.3,15.9,16.1,61.3,67.0,60.1,54.8,1.0237,1.0203,1.0806,0.996,29.8,4.4,2.8,22.0,25.133333333333344,15.924999999999999,4.9,0.8,0.6,4.2,4.5333333333333306,2.858333333333333
2004-04-29 09:00:00,3.5,1408.0,475.0,18.0,1241.0,250.0,648.0,135.0,1886.0,1711.0,18.6,47.8,1.0143,9,3,4,16.1,12.9,15.6,19.3,56.5,66.5,61.2,46.4,1.0274,0.9846,1.0784,1.0248,36.2,9.4,2.3,24.7,28.00000000000001,15.645833333333334,7.2,1.5,0.4,4.6,5.199999999999997,2.8125
2004-04-29 10:00:00,2.1,1156.0,220.0,10.9,1009.0,145.0,875.0,118.0,1583.0,1204.0,23.8,30.2,0.8771,10,3,4,18.6,14.8,14.6,24.2,47.8,61.3,63.4,33.8,1.0143,1.0237,1.0446,1.0097,18.0,29.8,2.5,18.4,21.700000000000014,15.333333333333334,3.5,4.9,0.6,3.4,4.266666666666664,2.758333333333333
2004-04-29 11:00:00,1.5,1042.0,105.0,9.0,941.0,110.0,971.0,91.0,1491.0,871.0,25.4,25.0,0.7966,11,3,4,23.8,16.1,13.3,26.7,30.2,56.5,67.0,28.7,0.8771,1.0274,1.0203,0.9895,10.9,36.2,4.4,16.8,12.633333333333342,15.008333333333333,2.1,7.2,0.8,2.8,2.3666666666666636,2.704166666666666
2004-04-29 12:00:00,2.0,1167.0,190.0,14.4,1128.0,104.0,829.0,89.0,1716.0,1040.0,25.6,25.5,0.8234,12,3,4,25.4,18.6,12.9,27.4,25.0,47.8,66.5,28.2,0.7966,1.0143,0.9846,1.0098,9.0,18.0,9.4,14.2,11.433333333333342,15.016666666666667,1.5,3.5,1.5,2.5,1.8666666666666636,2.683333333333333
2004-04-29 13:00:00,3.8,1398.0,516.0,22.3,1360.0,205.0,656.0,129.0,2037.0,1439.0,24.9,29.9,0.9325,13,3,4,25.6,23.8,14.8,28.1,25.5,30.2,61.3,26.9,0.8234,0.8771,1.0237,1.0094,14.4,10.9,29.8,15.7,15.233333333333343,15.291666666666666,2.0,2.1,4.9,2.4,2.4333333333333305,2.7416666666666667
2004-04-29 14:00:00,3.4,1458.0,346.0,20.9,1321.0,201.0,654.0,122.0,2023.0,1516.0,22.4,37.9,1.016,14,3,4,24.9,25.4,16.1,27.7,29.9,25.0,56.5,26.5,0.9325,0.7966,1.0274,0.9693,22.3,9.0,36.2,21.9,19.20000000000001,15.25,3.8,1.5,7.2,3.2,3.0666666666666633,2.75
2004-04-29 15:00:00,4.4,1554.0,565.0,23.1,1379.0,266.0,614.0,138.0,2151.0,1693.0,21.7,44.0,1.1242,15,3,4,22.4,25.6,18.6,28.4,37.9,25.5,47.8,23.4,1.016,0.8234,1.0143,0.8935,20.9,14.4,18.0,20.8,22.100000000000012,15.345833333333333,3.4,2.0,3.5,3.5,3.8666666666666636,2.7874999999999996
2004-04-29 16:00:00,3.9,1495.0,483.0,21.2,1331.0,246.0,615.0,136.0,2069.0,1635.0,21.4,44.4,1.1176,16,3,4,21.7,24.9,23.8,28.4,44.0,29.9,30.2,26.0,1.1242,0.9325,0.8771,0.9922,23.1,22.3,10.9,16.2,21.733333333333345,15.554166666666667,4.4,3.8,2.1,2.9,3.899999999999997,2.829166666666666
2004-04-29 17:00:00,4.9,1560.0,651.0,24.8,1424.0,247.0,579.0,143.0,2176.0,1688.0,20.8,45.3,1.1016,17,3,4,21.4,22.4,25.4,27.3,44.4,37.9,25.0,30.0,1.1176,1.016,0.7966,1.0752,21.2,20.9,9.0,19.8,23.033333333333342,15.762500000000001,3.9,3.4,1.5,3.6,4.399999999999997,2.8833333333333333
2004-04-29 18:00:00,5.4,1664.0,657.0,28.6,1519.0,271.0,553.0,145.0,2312.0,1820.0,20.2,48.6,1.1354,18,3,4,20.8,21.7,25.6,24.3,45.3,44.0,25.5,37.3,1.1016,1.1242,0.8234,1.1199,24.8,23.1,14.4,28.9,24.866666666666674,15.75,4.9,4.4,2.0,4.8,4.73333333333333,2.9083333333333337
2004-04-29 19:00:00,6.5,1761.0,830.0,32.6,1610.0,332.0,502.0,146.0,2488.0,2006.0,20.2,50.8,1.1924,19,3,4,20.2,21.4,24.9,23.1,48.6,44.4,29.9,42.2,1.1354,1.1176,0.9325,1.1746,28.6,21.2,22.3,28.3,28.666666666666675,15.929166666666667,5.4,3.9,3.8,5.4,5.599999999999997,2.954166666666667
2004-04-29 20:00:00,4.3,1524.0,435.0,19.2,1275.0,245.0,608.0,122.0,2046.0,1740.0,18.6,57.6,1.2233,20,3,4,20.2,20.8,22.4,21.8,50.8,45.3,37.9,43.6,1.1924,1.1016,1.016,1.1226,32.6,24.8,20.9,24.9,26.80000000000001,15.691666666666668,6.5,4.9,3.4,5.3,5.399999999999996,2.9125
2004-04-29 21:00:00,2.9,1398.0,209.0,16.3,1189.0,180.0,646.0,112.0,1931.0,1577.0,18.2,58.8,1.2173,21,3,4,18.6,20.2,21.7,19.8,57.6,48.6,44.0,46.8,1.2233,1.1354,1.1242,1.0702,19.2,28.6,23.1,13.1,22.700000000000006,15.825000000000001,4.3,5.4,4.4,2.7,4.566666666666663,2.920833333333334
2004-04-29 22:00:00,2.7,1342.0,202.0,13.7,1106.0,156.0,694.0,102.0,1856.0,1443.0,17.8,61.0,1.2352,22,3,4,18.2,20.2,21.4,19.6,58.8,50.8,44.4,49.8,1.2173,1.1924,1.1176,1.1221,16.3,32.6,21.2,8.6,16.40000000000001,16.0375,2.9,6.5,3.9,1.4,3.2999999999999967,2.9749999999999996
2004-04-29 23:00:00,2.8,1433.0,174.0,13.6,1104.0,172.0,681.0,97.0,1876.0,1411.0,17.0,70.7,1.3554,23,3,4,17.8,18.6,20.8,17.9,61.0,57.6,45.3,56.2,1.2352,1.2233,1.1016,1.142,13.7,19.2,24.8,9.5,14.533333333333344,16.208333333333332,2.7,4.3,4.9,1.6,2.7999999999999967,3.0250000000000004
2004-04-30 00:00:00,2.3,1297.0,170.0,11.1,1019.0,137.0,733.0,85.0,1823.0,1217.0,16.2,76.9,1.4051,0,4,4,17.0,18.2,20.2,17.4,70.7,58.8,48.6,55.6,1.3554,1.2173,1.1354,1.0963,13.6,16.3,28.6,7.8,12.80000000000001,16.345833333333335,2.8,2.9,5.4,1.5,2.599999999999996,3.0583333333333336
2004-04-30 01:00:00,1.7,1179.0,116.0,7.6,884.0,91.0,830.0,76.0,1696.0,1086.0,15.7,78.6,1.3943,1,4,4,16.2,17.8,20.2,16.8,76.9,61.0,50.8,59.5,1.4051,1.2352,1.1924,1.1269,11.1,13.7,32.6,5.2,10.766666666666675,16.445833333333336,2.3,2.7,6.5,1.0,2.266666666666663,3.0875000000000004
